CaseID,Activity,EventType,Resource,Timestamp
100,Activity 8,assign,Role #4,2020-04-01T04:53:43.978
100,Activity 8,start,Role #4,2020-04-08T07:53:44.294
100,Activity 8,complete,Role #4,2020-04-08T08:35:24.534
108,Activity 1,assign,Role #1,2020-01-14T08:48:33.172
108,Activity 1,start,Role #1,2020-01-29T03:22:49.611
108,Activity 1,complete,Role #1,2020-01-29T03:34:42.708
108,Activity 2,assign,Role #1,2020-01-29T03:34:42.708
108,Activity 2,start,Role #1,2020-04-01T03:44:43.740
108,Activity 2,complete,Role #1,2020-04-01T03:56:40.579
108,Activity 6,assign,Role #3,2020-04-01T03:56:40.579
108,Activity 6,start,Role #3,2020-04-01T04:40:40.001
108,Activity 6,complete,Role #3,2020-04-01T04:49:44.915
108,Activity 7,assign,Role #3,2020-04-01T04:49:44.915
108,Activity 7,start,Role #3,2020-04-01T04:49:44.915
108,Activity 7,complete,Role #3,2020-04-01T05:06:27.419
108,Activity 8,assign,Role #4,2020-04-01T05:06:27.419
108,Activity 8,start,Role #4,2020-04-09T05:46:38.922
108,Activity 8,complete,Role #4,2020-04-09T06:28:34.770
185,Activity 1,assign,Role #1,2020-01-15T06:10:21.218
185,Activity 1,start,Role #1,2020-02-11T02:31:33.859
185,Activity 1,complete,Role #1,2020-02-11T02:57:31.205
185,Activity 2,assign,Role #1,2020-02-11T02:57:31.205
185,Activity 2,start,Role #1,2020-04-08T03:30:49.728
185,Activity 2,complete,Role #1,2020-04-08T03:48:06.937
185,Activity 6,assign,Role #3,2020-04-08T03:48:06.937
185,Activity 6,start,Role #3,2020-04-08T04:29:29.103
185,Activity 6,complete,Role #3,2020-04-08T04:38:25.495
185,Activity 7,assign,Role #3,2020-04-08T04:38:25.495
185,Activity 7,start,Role #3,2020-04-08T05:46:57.214
185,Activity 7,complete,Role #3,2020-04-08T05:55:36.018
185,Activity 8,assign,Role #4,2020-04-08T05:55:36.018
185,Activity 8,start,Role #4,2020-04-22T06:51:38.618
185,Activity 8,complete,Role #4,2020-04-22T07:29:52.211
163,Activity 1,assign,Role #1,2020-01-15T04:27:11.523
163,Activity 1,start,Role #1,2020-02-06T03:11:04.509
163,Activity 1,complete,Role #1,2020-02-06T03:27:59.593
163,Activity 2,assign,Role #1,2020-02-06T03:27:59.593
163,Activity 2,start,Role #1,2020-04-07T03:45:51.742
163,Activity 2,complete,Role #1,2020-04-07T03:57:16.598
163,Activity 6,assign,Role #3,2020-04-07T03:57:16.598
163,Activity 6,start,Role #3,2020-04-08T04:18:45.719
163,Activity 6,complete,Role #3,2020-04-08T04:28:47.270
163,Activity 7,assign,Role #3,2020-04-08T04:28:47.270
163,Activity 7,start,Role #3,2020-04-08T05:21:00.319
163,Activity 7,complete,Role #3,2020-04-08T05:33:36.671
163,Activity 8,assign,Role #4,2020-04-08T05:33:36.671
163,Activity 8,start,Role #4,2020-04-21T06:54:04.226
163,Activity 8,complete,Role #4,2020-04-21T07:24:18.294
164,Activity 1,assign,Role #1,2020-01-15T04:32:26.024
164,Activity 1,start,Role #1,2020-02-06T03:14:55.886
164,Activity 1,complete,Role #1,2020-02-06T03:26:39.875
164,Activity 2,assign,Role #1,2020-02-06T03:26:39.875
164,Activity 2,start,Role #1,2020-04-07T03:39:43.821
164,Activity 2,complete,Role #1,2020-04-07T03:48:53.091
164,Activity 6,assign,Role #3,2020-04-07T03:48:53.091
164,Activity 6,start,Role #3,2020-04-08T04:17:29.339
164,Activity 6,complete,Role #3,2020-04-08T04:25:57.491
164,Activity 7,assign,Role #3,2020-04-08T04:25:57.491
164,Activity 7,start,Role #3,2020-04-08T05:15:03.515
164,Activity 7,complete,Role #3,2020-04-08T05:36:50.142
164,Activity 8,assign,Role #4,2020-04-08T05:36:50.142
164,Activity 8,start,Role #4,2020-04-21T07:24:18.294
164,Activity 8,complete,Role #4,2020-04-21T08:05:08.607
200,Activity 1,assign,Role #1,2020-01-15T07:13:19.843
200,Activity 1,start,Role #1,2020-02-12T02:58:02.284
200,Activity 1,complete,Role #1,2020-02-12T03:17:26.769
200,Activity 2,assign,Role #1,2020-02-12T03:17:26.769
200,Activity 2,start,Role #1,2020-04-08T04:59:42.445
200,Activity 2,complete,Role #1,2020-04-09T03:10:21.519
200,Activity 6,assign,Role #3,2020-04-09T03:10:21.519
200,Activity 6,start,Role #3,2020-04-09T03:10:21.519
200,Activity 6,complete,Role #3,2020-04-09T04:09:47.872
200,Activity 7,assign,Role #3,2020-04-09T04:09:47.872
200,Activity 7,start,Role #3,2020-04-09T04:09:47.872
200,Activity 7,complete,Role #3,2020-04-09T04:30:33.033
200,Activity 8,assign,Role #4,2020-04-09T04:30:33.033
200,Activity 8,start,Role #4,2020-04-23T08:20:16.064
200,Activity 8,complete,Role #4,2020-04-24T05:07:01.276
221,Activity 1,assign,Role #1,2020-01-15T09:17:06.154
221,Activity 1,start,Role #1,2020-02-17T02:16:29.983
221,Activity 1,complete,Role #1,2020-02-17T02:41:22.288
221,Activity 2,assign,Role #1,2020-02-17T02:41:22.288
221,Activity 2,start,Role #1,2020-04-09T04:37:07.008
221,Activity 2,complete,Role #1,2020-04-09T04:44:07.937
221,Activity 3,assign,Role #2,2020-04-09T04:44:07.937
221,Activity 3,start,Role #2,2020-04-09T05:39:04.802
221,Activity 3,complete,Role #2,2020-04-09T05:51:05.870
221,Activity 4,assign,Role #2,2020-04-09T05:51:05.870
221,Activity 5,assign,Role #2,2020-04-09T05:51:05.870
221,Activity 4,start,Role #2,2020-04-09T06:23:22.646
221,Activity 5,start,Role #2,2020-04-09T06:29:57.816
221,Activity 5,complete,Role #2,2020-04-09T06:35:39.875
221,Activity 4,complete,Role #2,2020-04-09T06:42:33.731
221,Activity 8,assign,Role #4,2020-04-09T06:42:33.731
221,Activity 8,start,Role #4,2020-04-28T08:59:19.034
221,Activity 8,complete,Role #4,2020-04-29T05:54:56.916
284,Activity 1,assign,Role #1,2020-01-16T07:04:51.958
284,Activity 1,start,Role #1,2020-02-25T03:43:56.408
284,Activity 1,complete,Role #1,2020-02-26T02:05:17.457
284,Activity 2,assign,Role #1,2020-02-26T02:05:17.457
284,Activity 2,start,Role #1,2020-04-15T03:40:56.458
284,Activity 2,complete,Role #1,2020-04-15T03:57:23.314
284,Activity 3,assign,Role #2,2020-04-15T03:57:23.314
284,Activity 3,start,Role #2,2020-04-15T04:08:15.784
284,Activity 3,complete,Role #2,2020-04-15T04:26:16.059
284,Activity 4,assign,Role #2,2020-04-15T04:26:16.059
284,Activity 5,assign,Role #2,2020-04-15T04:26:16.059
284,Activity 4,start,Role #2,2020-04-15T04:32:58.411
284,Activity 5,start,Role #2,2020-04-15T04:39:15.547
284,Activity 5,complete,Role #2,2020-04-15T04:45:51.882
284,Activity 4,complete,Role #2,2020-04-15T04:48:04.647
284,Activity 8,assign,Role #4,2020-04-15T04:48:04.647
284,Activity 8,start,Role #4,2020-05-01T07:49:18.174
284,Activity 8,complete,Role #4,2020-05-01T08:38:50.006
285,Activity 1,assign,Role #1,2020-01-16T07:05:13.061
285,Activity 1,start,Role #1,2020-02-25T03:56:48.549
285,Activity 1,complete,Role #1,2020-02-26T02:11:03.336
285,Activity 2,assign,Role #1,2020-02-26T02:11:03.336
285,Activity 2,start,Role #1,2020-04-15T03:46:55.588
285,Activity 2,complete,Role #1,2020-04-15T03:59:01.196
285,Activity 6,assign,Role #3,2020-04-15T03:59:01.196
285,Activity 6,start,Role #3,2020-04-15T04:33:55.375
285,Activity 6,complete,Role #3,2020-04-15T04:44:13.819
285,Activity 7,assign,Role #3,2020-04-15T04:44:13.819
285,Activity 7,start,Role #3,2020-04-15T06:05:30.855
285,Activity 7,complete,Role #3,2020-04-15T06:22:47.014
285,Activity 8,assign,Role #4,2020-04-15T06:22:47.014
285,Activity 8,start,Role #4,2020-05-08T06:39:09.834
285,Activity 8,complete,Role #4,2020-05-08T07:24:50.552
96,Activity 1,assign,Role #1,2020-01-14T07:43:29.363
96,Activity 1,start,Role #1,2020-01-28T03:26:17.535
96,Activity 1,complete,Role #1,2020-01-28T03:48:32.081
96,Activity 2,assign,Role #1,2020-01-28T03:48:32.081
96,Activity 2,start,Role #1,2020-04-01T02:56:44.610
96,Activity 2,complete,Role #1,2020-04-01T03:05:28.589
96,Activity 3,assign,Role #2,2020-04-01T03:05:28.589
96,Activity 3,start,Role #2,2020-04-01T03:16:55.058
96,Activity 3,complete,Role #2,2020-04-01T03:31:28.845
96,Activity 4,assign,Role #2,2020-04-01T03:31:28.845
96,Activity 5,assign,Role #2,2020-04-01T03:31:28.845
96,Activity 4,start,Role #2,2020-04-01T04:07:52.660
96,Activity 5,start,Role #2,2020-04-01T04:08:45.540
96,Activity 5,complete,Role #2,2020-04-01T04:13:23.104
96,Activity 4,complete,Role #2,2020-04-01T04:25:02.043
96,Activity 8,assign,Role #4,2020-04-01T04:25:02.043
96,Activity 8,start,Role #4,2020-04-07T06:44:10.820
96,Activity 8,complete,Role #4,2020-04-07T07:15:13.148
281,Activity 1,assign,Role #1,2020-01-16T06:51:19.431
281,Activity 1,start,Role #1,2020-02-25T03:12:38.287
281,Activity 1,complete,Role #1,2020-02-25T03:34:56.236
281,Activity 2,assign,Role #1,2020-02-25T03:34:56.236
281,Activity 2,start,Role #1,2020-04-15T03:28:10.130
281,Activity 2,complete,Role #1,2020-04-15T03:33:24.581
281,Activity 6,assign,Role #3,2020-04-15T03:33:24.581
281,Activity 6,start,Role #3,2020-04-15T04:30:35.566
281,Activity 6,complete,Role #3,2020-04-15T04:42:30.372
281,Activity 7,assign,Role #3,2020-04-15T04:42:30.372
281,Activity 7,start,Role #3,2020-04-15T06:02:09.015
281,Activity 7,complete,Role #3,2020-04-15T06:15:21.854
281,Activity 8,assign,Role #4,2020-04-15T06:15:21.854
281,Activity 8,start,Role #4,2020-05-08T05:12:51.152
281,Activity 8,complete,Role #4,2020-05-08T05:48:01.141
97,Activity 1,assign,Role #1,2020-01-14T07:52:09.851
97,Activity 1,start,Role #1,2020-01-28T03:39:15.617
97,Activity 1,complete,Role #1,2020-01-28T03:59:25.753
97,Activity 2,assign,Role #1,2020-01-28T03:59:25.753
97,Activity 2,start,Role #1,2020-04-01T02:58:45.651
97,Activity 2,complete,Role #1,2020-04-01T03:08:55.817
97,Activity 6,assign,Role #3,2020-04-01T03:08:55.817
97,Activity 6,start,Role #3,2020-04-01T03:28:06.459
97,Activity 6,complete,Role #3,2020-04-01T03:34:27.059
97,Activity 7,assign,Role #3,2020-04-01T03:34:27.059
97,Activity 7,start,Role #3,2020-04-01T04:23:40.562
97,Activity 7,complete,Role #3,2020-04-01T04:34:15.492
97,Activity 8,assign,Role #4,2020-04-01T04:34:15.492
97,Activity 8,start,Role #4,2020-04-07T08:26:27.364
97,Activity 8,complete,Role #4,2020-04-08T05:16:08.573
168,Activity 1,assign,Role #1,2020-01-15T04:44:29.678
168,Activity 1,start,Role #1,2020-02-06T03:47:55.988
168,Activity 1,complete,Role #1,2020-02-10T02:13:37.242
168,Activity 2,assign,Role #1,2020-02-10T02:13:37.242
168,Activity 2,start,Role #1,2020-04-07T04:11:27.105
168,Activity 2,complete,Role #1,2020-04-07T04:20:25.396
168,Activity 3,assign,Role #2,2020-04-07T04:20:25.396
168,Activity 3,start,Role #2,2020-04-07T04:53:08.443
168,Activity 3,complete,Role #2,2020-04-07T05:08:32.832
168,Activity 4,assign,Role #2,2020-04-07T05:08:32.832
168,Activity 5,assign,Role #2,2020-04-07T05:08:32.832
168,Activity 4,start,Role #2,2020-04-07T05:39:37.295
168,Activity 5,start,Role #2,2020-04-07T05:42:42.727
168,Activity 5,complete,Role #2,2020-04-07T05:47:37.590
168,Activity 4,complete,Role #2,2020-04-07T06:04:51.567
168,Activity 8,assign,Role #4,2020-04-07T06:04:51.567
168,Activity 8,start,Role #4,2020-04-16T05:50:53.125
168,Activity 8,complete,Role #4,2020-04-16T06:51:45.017
391,Activity 1,assign,Role #1,2020-01-17T08:10:17.773
391,Activity 1,start,Role #1,2020-03-11T03:39:41.150
391,Activity 1,complete,Role #1,2020-03-12T02:02:40.034
391,Activity 2,assign,Role #1,2020-03-12T02:02:40.034
391,Activity 2,start,Role #1,2020-04-23T03:01:49.447
391,Activity 2,complete,Role #1,2020-04-23T03:10:53.868
391,Activity 6,assign,Role #3,2020-04-23T03:10:53.868
391,Activity 6,start,Role #3,2020-04-23T03:10:53.868
391,Activity 6,complete,Role #3,2020-04-23T04:11:19.927
391,Activity 7,assign,Role #3,2020-04-23T04:11:19.927
391,Activity 7,start,Role #3,2020-04-23T04:11:19.927
391,Activity 7,complete,Role #3,2020-04-23T04:39:29.349
391,Activity 8,assign,Role #4,2020-04-23T04:39:29.349
391,Activity 8,start,Role #4,2020-05-27T05:41:47.398
391,Activity 8,complete,Role #4,2020-05-27T06:54:38.288
311,Activity 1,assign,Role #1,2020-01-16T09:21:56.001
311,Activity 1,start,Role #1,2020-03-02T02:02:39.439
311,Activity 1,complete,Role #1,2020-03-02T02:20:11.987
311,Activity 2,assign,Role #1,2020-03-02T02:20:11.987
311,Activity 2,start,Role #1,2020-04-16T04:00:26.288
311,Activity 2,complete,Role #1,2020-04-16T04:07:57.834
311,Activity 3,assign,Role #2,2020-04-16T04:07:57.834
311,Activity 3,start,Role #2,2020-04-16T04:33:55.987
311,Activity 3,complete,Role #2,2020-04-16T04:48:10.305
311,Activity 4,assign,Role #2,2020-04-16T04:48:10.305
311,Activity 5,assign,Role #2,2020-04-16T04:48:10.305
311,Activity 4,start,Role #2,2020-04-16T05:26:51.676
311,Activity 5,start,Role #2,2020-04-16T05:29:07.679
311,Activity 5,complete,Role #2,2020-04-16T05:34:31.405
311,Activity 4,complete,Role #2,2020-04-16T05:44:13.439
311,Activity 8,assign,Role #4,2020-04-16T05:44:13.439
311,Activity 8,start,Role #4,2020-05-13T08:49:43.649
311,Activity 8,complete,Role #4,2020-05-14T05:23:19.560
82,Activity 1,assign,Role #1,2020-01-14T06:43:41.862
82,Activity 1,start,Role #1,2020-01-27T03:20:09.912
82,Activity 1,complete,Role #1,2020-01-27T03:37:43.984
82,Activity 2,assign,Role #1,2020-01-27T03:37:43.984
82,Activity 2,start,Role #1,2020-03-31T03:51:26.864
82,Activity 2,complete,Role #1,2020-04-01T02:09:45.251
82,Activity 6,assign,Role #3,2020-04-01T02:09:45.251
82,Activity 6,start,Role #3,2020-04-01T03:15:48.489
82,Activity 6,complete,Role #3,2020-04-01T03:26:56.087
82,Activity 7,assign,Role #3,2020-04-01T03:26:56.087
82,Activity 7,start,Role #3,2020-04-01T04:04:01.857
82,Activity 7,complete,Role #3,2020-04-01T04:32:30.035
82,Activity 8,assign,Role #4,2020-04-01T04:32:30.035
82,Activity 8,start,Role #4,2020-04-07T07:36:37.035
82,Activity 8,complete,Role #4,2020-04-07T08:26:27.364
425,Activity 1,assign,Role #1,2020-01-17T10:38:44.146
425,Activity 1,start,Role #1,2020-03-17T02:52:38.937
425,Activity 1,complete,Role #1,2020-03-17T03:11:46.796
425,Activity 2,assign,Role #1,2020-03-17T03:11:46.796
425,Activity 2,start,Role #1,2020-04-27T04:01:54.636
425,Activity 2,complete,Role #1,2020-04-27T04:11:39.624
425,Activity 6,assign,Role #3,2020-04-27T04:11:39.624
425,Activity 6,start,Role #3,2020-04-29T04:08:41.137
425,Activity 6,complete,Role #3,2020-04-29T04:16:49.176
425,Activity 7,assign,Role #3,2020-04-29T04:16:49.176
425,Activity 7,start,Role #3,2020-04-29T04:46:54.437
425,Activity 7,complete,Role #3,2020-04-29T04:55:57.207
425,Activity 8,assign,Role #4,2020-04-29T04:55:57.207
425,Activity 8,start,Role #4,2020-06-04T05:48:16.780
425,Activity 8,complete,Role #4,2020-06-04T06:24:33.642
429,Activity 1,assign,Role #1,2020-01-17T10:52:48.156
429,Activity 1,start,Role #1,2020-03-17T03:36:47.783
429,Activity 1,complete,Role #1,2020-03-18T02:10:07.698
429,Activity 2,assign,Role #1,2020-03-18T02:10:07.698
429,Activity 2,start,Role #1,2020-04-27T04:27:23.189
429,Activity 2,complete,Role #1,2020-04-27T04:36:00.889
429,Activity 6,assign,Role #3,2020-04-27T04:36:00.889
429,Activity 6,start,Role #3,2020-04-29T04:09:43.410
429,Activity 6,complete,Role #3,2020-04-29T04:19:02.008
429,Activity 7,assign,Role #3,2020-04-29T04:19:02.008
429,Activity 7,start,Role #3,2020-04-29T04:54:54.293
429,Activity 7,complete,Role #3,2020-04-29T05:10:48.310
429,Activity 8,assign,Role #4,2020-04-29T05:10:48.310
429,Activity 8,start,Role #4,2020-06-04T07:48:01.147
429,Activity 8,complete,Role #4,2020-06-04T08:37:49.243
353,Activity 1,assign,Role #1,2020-01-17T05:04:20.017
353,Activity 1,start,Role #1,2020-03-05T03:13:49.197
353,Activity 1,complete,Role #1,2020-03-05T03:33:53.912
353,Activity 2,assign,Role #1,2020-03-05T03:33:53.912
353,Activity 2,start,Role #1,2020-04-21T03:53:17.361
353,Activity 2,complete,Role #1,2020-04-21T04:00:06.824
353,Activity 6,assign,Role #3,2020-04-21T04:00:06.824
353,Activity 6,start,Role #3,2020-04-22T04:23:01.186
353,Activity 6,complete,Role #3,2020-04-22T04:32:47.684
353,Activity 7,assign,Role #3,2020-04-22T04:32:47.684
353,Activity 7,start,Role #3,2020-04-22T05:15:40.735
353,Activity 7,complete,Role #3,2020-04-22T05:37:37.777
353,Activity 8,assign,Role #4,2020-04-22T05:37:37.777
353,Activity 8,start,Role #4,2020-05-22T06:08:17.363
353,Activity 8,complete,Role #4,2020-05-22T06:39:51.518
278,Activity 1,assign,Role #1,2020-01-16T06:38:20.660
278,Activity 1,start,Role #1,2020-02-25T02:38:07.141
278,Activity 1,complete,Role #1,2020-02-25T02:59:35.833
278,Activity 2,assign,Role #1,2020-02-25T02:59:35.833
278,Activity 2,start,Role #1,2020-04-15T03:14:02.777
278,Activity 2,complete,Role #1,2020-04-15T03:21:06.638
278,Activity 3,assign,Role #2,2020-04-15T03:21:06.638
278,Activity 3,start,Role #2,2020-04-15T03:21:06.638
278,Activity 3,complete,Role #2,2020-04-15T04:08:15.784
278,Activity 4,assign,Role #2,2020-04-15T04:08:15.784
278,Activity 5,assign,Role #2,2020-04-15T04:08:15.784
278,Activity 4,start,Role #2,2020-04-15T04:09:25.530
278,Activity 5,start,Role #2,2020-04-15T04:16:13.112
278,Activity 5,complete,Role #2,2020-04-15T04:21:08.778
278,Activity 4,complete,Role #2,2020-04-15T04:32:58.411
278,Activity 8,assign,Role #4,2020-04-15T04:32:58.411
278,Activity 8,start,Role #4,2020-05-01T07:14:16.176
278,Activity 8,complete,Role #4,2020-05-01T07:49:18.174
236,Activity 1,assign,Role #1,2020-01-15T10:34:54.574
236,Activity 1,start,Role #1,2020-02-18T02:57:53.482
236,Activity 1,complete,Role #1,2020-02-18T03:11:26.133
236,Activity 2,assign,Role #1,2020-02-18T03:11:26.133
236,Activity 2,start,Role #1,2020-04-13T03:41:29.415
236,Activity 2,complete,Role #1,2020-04-13T03:48:05.957
236,Activity 3,assign,Role #2,2020-04-13T03:48:05.957
236,Activity 3,start,Role #2,2020-04-13T04:16:03.379
236,Activity 3,complete,Role #2,2020-04-13T04:29:24.594
236,Activity 4,assign,Role #2,2020-04-13T04:29:24.594
236,Activity 5,assign,Role #2,2020-04-13T04:29:24.594
236,Activity 4,start,Role #2,2020-04-13T05:09:22.043
236,Activity 5,start,Role #2,2020-04-13T05:12:49.928
236,Activity 5,complete,Role #2,2020-04-13T05:17:26.153
236,Activity 4,complete,Role #2,2020-04-13T05:19:16.428
236,Activity 8,assign,Role #4,2020-04-13T05:19:16.428
236,Activity 8,start,Role #4,2020-04-29T08:15:51.564
236,Activity 8,complete,Role #4,2020-04-30T05:07:49.443
395,Activity 1,assign,Role #1,2020-01-17T08:27:24.683
395,Activity 1,start,Role #1,2020-03-12T02:17:56.453
395,Activity 1,complete,Role #1,2020-03-12T02:34:34.642
395,Activity 2,assign,Role #1,2020-03-12T02:34:34.642
395,Activity 2,start,Role #1,2020-04-23T03:22:49.571
395,Activity 2,complete,Role #1,2020-04-23T03:37:01.647
395,Activity 6,assign,Role #3,2020-04-23T03:37:01.647
395,Activity 6,start,Role #3,2020-04-23T03:37:01.647
395,Activity 6,complete,Role #3,2020-04-23T04:06:52.768
395,Activity 7,assign,Role #3,2020-04-23T04:06:52.768
395,Activity 7,start,Role #3,2020-04-23T04:06:52.768
395,Activity 7,complete,Role #3,2020-04-23T04:18:35.896
395,Activity 8,assign,Role #4,2020-04-23T04:18:35.896
395,Activity 8,start,Role #4,2020-05-26T08:10:01.995
395,Activity 8,complete,Role #4,2020-05-26T08:56:18.298
160,Activity 1,assign,Role #1,2020-01-15T04:18:47.888
160,Activity 1,start,Role #1,2020-02-06T02:31:34.409
160,Activity 1,complete,Role #1,2020-02-06T02:52:55.765
160,Activity 2,assign,Role #1,2020-02-06T02:52:55.765
160,Activity 2,start,Role #1,2020-04-07T03:29:53.491
160,Activity 2,complete,Role #1,2020-04-07T03:39:43.821
160,Activity 3,assign,Role #2,2020-04-07T03:39:43.821
160,Activity 3,start,Role #2,2020-04-07T04:11:49.306
160,Activity 3,complete,Role #2,2020-04-07T04:24:18.445
160,Activity 4,assign,Role #2,2020-04-07T04:24:18.445
160,Activity 5,assign,Role #2,2020-04-07T04:24:18.445
160,Activity 4,start,Role #2,2020-04-07T04:57:09.012
160,Activity 5,start,Role #2,2020-04-07T05:04:20.042
160,Activity 5,complete,Role #2,2020-04-07T05:10:02.756
160,Activity 4,complete,Role #2,2020-04-07T05:14:32.514
160,Activity 8,assign,Role #4,2020-04-07T05:14:32.514
160,Activity 8,start,Role #4,2020-04-15T08:07:03.290
160,Activity 8,complete,Role #4,2020-04-15T08:45:49.868
421,Activity 1,assign,Role #1,2020-01-17T10:28:39.552
421,Activity 1,start,Role #1,2020-03-17T02:03:29.405
421,Activity 1,complete,Role #1,2020-03-17T02:29:00.400
421,Activity 2,assign,Role #1,2020-03-17T02:29:00.400
421,Activity 2,start,Role #1,2020-04-27T03:42:43.435
421,Activity 2,complete,Role #1,2020-04-27T03:51:30.709
421,Activity 6,assign,Role #3,2020-04-27T03:51:30.709
421,Activity 6,start,Role #3,2020-04-27T03:51:30.709
421,Activity 6,complete,Role #3,2020-04-29T04:10:12.676
421,Activity 7,assign,Role #3,2020-04-29T04:10:12.676
421,Activity 7,start,Role #3,2020-04-29T04:36:27.240
421,Activity 7,complete,Role #3,2020-04-29T04:46:54.437
421,Activity 8,assign,Role #4,2020-04-29T04:46:54.437
421,Activity 8,start,Role #4,2020-06-03T07:40:38.710
421,Activity 8,complete,Role #4,2020-06-03T08:18:07.188
432,Activity 1,assign,Role #1,2020-01-20T03:10:59.907
432,Activity 1,start,Role #1,2020-03-18T02:52:17.835
432,Activity 1,complete,Role #1,2020-03-18T03:16:58.086
432,Activity 2,assign,Role #1,2020-03-18T03:16:58.086
432,Activity 2,start,Role #1,2020-04-27T04:36:00.889
432,Activity 2,complete,Role #1,2020-04-27T04:49:03.279
432,Activity 6,assign,Role #3,2020-04-27T04:49:03.279
432,Activity 6,start,Role #3,2020-04-29T04:09:49.040
432,Activity 6,complete,Role #3,2020-04-29T04:17:43.606
432,Activity 7,assign,Role #3,2020-04-29T04:17:43.606
432,Activity 7,start,Role #3,2020-04-29T04:50:05.318
432,Activity 7,complete,Role #3,2020-04-29T04:53:34.680
432,Activity 8,assign,Role #4,2020-04-29T04:53:34.680
432,Activity 8,start,Role #4,2020-06-03T08:18:07.188
432,Activity 8,complete,Role #4,2020-06-04T05:03:55.408
308,Activity 1,assign,Role #1,2020-01-16T08:55:22.345
308,Activity 1,start,Role #1,2020-02-27T03:32:48.067
308,Activity 1,complete,Role #1,2020-02-27T03:46:31.939
308,Activity 2,assign,Role #1,2020-02-27T03:46:31.939
308,Activity 2,start,Role #1,2020-04-16T03:42:20.066
308,Activity 2,complete,Role #1,2020-04-16T03:52:57.748
308,Activity 3,assign,Role #2,2020-04-16T03:52:57.748
308,Activity 3,start,Role #2,2020-04-16T04:19:46.665
308,Activity 3,complete,Role #2,2020-04-16T04:36:58.160
308,Activity 4,assign,Role #2,2020-04-16T04:36:58.160
308,Activity 5,assign,Role #2,2020-04-16T04:36:58.160
308,Activity 4,start,Role #2,2020-04-16T05:17:54.414
308,Activity 4,complete,Role #2,2020-04-16T05:22:41.355
308,Activity 5,start,Role #2,2020-04-16T05:22:41.355
308,Activity 5,complete,Role #2,2020-04-16T05:26:51.676
308,Activity 8,assign,Role #4,2020-04-16T05:26:51.676
308,Activity 8,start,Role #4,2020-05-13T07:32:39.681
308,Activity 8,complete,Role #4,2020-05-13T08:10:11.985
319,Activity 1,assign,Role #1,2020-01-16T09:58:05.999
319,Activity 1,start,Role #1,2020-03-02T03:21:28.315
319,Activity 1,complete,Role #1,2020-03-02T03:44:30.439
319,Activity 2,assign,Role #1,2020-03-02T03:44:30.439
319,Activity 2,start,Role #1,2020-04-16T04:48:25.937
319,Activity 2,complete,Role #1,2020-04-16T04:55:44.239
319,Activity 6,assign,Role #3,2020-04-16T04:55:44.239
319,Activity 6,start,Role #3,2020-04-16T04:55:44.239
319,Activity 6,complete,Role #3,2020-04-16T05:05:10.479
319,Activity 7,assign,Role #3,2020-04-16T05:05:10.479
319,Activity 7,start,Role #3,2020-04-16T05:05:10.479
319,Activity 7,complete,Role #3,2020-04-16T05:21:34.811
319,Activity 8,assign,Role #4,2020-04-16T05:21:34.811
319,Activity 8,start,Role #4,2020-05-13T06:19:42.225
319,Activity 8,complete,Role #4,2020-05-13T07:06:32.082
388,Activity 1,assign,Role #1,2020-01-17T07:53:58.110
388,Activity 1,start,Role #1,2020-03-11T03:12:27.590
388,Activity 1,complete,Role #1,2020-03-11T03:39:41.150
388,Activity 2,assign,Role #1,2020-03-11T03:39:41.150
388,Activity 2,start,Role #1,2020-04-22T04:52:12.713
388,Activity 2,complete,Role #1,2020-04-23T03:00:00.576
388,Activity 3,assign,Role #2,2020-04-23T03:00:00.576
388,Activity 3,start,Role #2,2020-04-23T03:00:00.576
388,Activity 3,complete,Role #2,2020-04-23T04:10:54.355
388,Activity 4,assign,Role #2,2020-04-23T04:10:54.355
388,Activity 5,assign,Role #2,2020-04-23T04:10:54.355
388,Activity 4,start,Role #2,2020-04-23T04:30:16.681
388,Activity 5,start,Role #2,2020-04-23T04:33:24.802
388,Activity 5,complete,Role #2,2020-04-23T04:38:02.006
388,Activity 4,complete,Role #2,2020-04-23T04:50:18.134
388,Activity 8,assign,Role #4,2020-04-23T04:50:18.134
388,Activity 8,start,Role #4,2020-05-27T07:28:45.852
388,Activity 8,complete,Role #4,2020-05-27T08:25:45.077
399,Activity 1,assign,Role #1,2020-01-17T08:50:28.414
399,Activity 1,start,Role #1,2020-03-12T03:02:10.956
399,Activity 1,complete,Role #1,2020-03-12T03:25:32.914
399,Activity 2,assign,Role #1,2020-03-12T03:25:32.914
399,Activity 2,start,Role #1,2020-04-23T03:52:30.497
399,Activity 2,complete,Role #1,2020-04-23T04:08:27.709
399,Activity 3,assign,Role #2,2020-04-23T04:08:27.709
399,Activity 3,start,Role #2,2020-04-23T04:18:14.105
399,Activity 3,complete,Role #2,2020-04-23T04:35:18.976
399,Activity 4,assign,Role #2,2020-04-23T04:35:18.976
399,Activity 5,assign,Role #2,2020-04-23T04:35:18.976
399,Activity 4,start,Role #2,2020-04-23T05:07:26.594
399,Activity 5,start,Role #2,2020-04-23T05:07:58.422
399,Activity 5,complete,Role #2,2020-04-23T05:13:27.066
399,Activity 4,complete,Role #2,2020-04-23T05:36:54.167
399,Activity 8,assign,Role #4,2020-04-23T05:36:54.167
399,Activity 8,start,Role #4,2020-05-28T07:34:26.458
